Main_PRID,Language,Extracted_PRID,Extracted_Language
1564479,NaN,1564593,Tamil
1564492,NaN,NaN,NaN
1564493,NaN,NaN,NaN
1564505,NaN,1564602,Urdu
1564505,NaN,1564571,Hindi
1564509,NaN,NaN,NaN
1564510,NaN,NaN,NaN
1564523,NaN,1564660,Urdu
1564523,NaN,1564612,Marathi
1564523,NaN,1564544,Hindi
1564527,NaN,1564589,Urdu
1564527,NaN,1564618,Marathi
1564527,NaN,1564598,Hindi
1564531,NaN,1564659,Urdu
1564531,NaN,1564569,Hindi
1564534,NaN,NaN,NaN
1564548,NaN,NaN,NaN
1564551,NaN,NaN,NaN
1564552,NaN,NaN,NaN
1564556,NaN,NaN,NaN
1564566,NaN,NaN,NaN
1564568,NaN,NaN,NaN
1564570,NaN,NaN,NaN
1564576,NaN,1564915,Assamese
1564576,NaN,1564647,Urdu
1564576,NaN,1564642,Hindi
1564576,NaN,1564611,Marathi
1564576,NaN,1564833,Gujarati
1564577,NaN,1564622,Marathi
1564577,NaN,1564921,Assamese
1564577,NaN,1564657,Urdu
1564577,NaN,1564604,Hindi
1564577,NaN,1564669,Gujarati
1564577,NaN,1564601,Tamil
1564577,NaN,1564681,Malayalam
1564580,NaN,NaN,NaN
1564581,NaN,NaN,NaN
1564582,NaN,NaN,NaN
1564583,NaN,NaN,NaN
1564587,NaN,NaN,NaN
1564588,NaN,NaN,NaN
1564590,NaN,1564661,Urdu
1564590,NaN,1564636,Hindi
1564592,NaN,1563975,English
1564594,NaN,NaN,NaN
1564595,NaN,NaN,NaN
1564597,NaN,NaN,NaN
1564599,NaN,1564665,Urdu
1564599,NaN,1564654,Hindi
1564603,NaN,NaN,NaN
1564605,NaN,1564652,Urdu
1564605,NaN,1564651,Hindi
1564608,NaN,1564741,Malayalam
1564608,NaN,1564730,Urdu
1564613,NaN,NaN,NaN
1564614,NaN,NaN,NaN
1564615,NaN,1564648,Urdu
1564615,NaN,1564637,Hindi
1564616,NaN,NaN,NaN
1564617,NaN,NaN,NaN
1564619,NaN,1564646,Hindi
1564620,NaN,NaN,NaN
1564621,NaN,NaN,NaN
1564623,NaN,NaN,NaN
1564624,NaN,NaN,NaN
1564625,NaN,NaN,NaN
1564626,NaN,NaN,NaN
1564627,NaN,NaN,NaN
1564628,NaN,NaN,NaN
1564629,NaN,NaN,NaN
1564630,NaN,NaN,NaN
1564631,NaN,NaN,NaN
1564632,NaN,NaN,NaN
1564633,NaN,1564923,Assamese
1564633,NaN,1564667,Urdu
1564633,NaN,1564703,Marathi
1564633,NaN,1564656,Hindi
1564633,NaN,1564673,Gujarati
1564633,NaN,1564699,Tamil
1564633,NaN,1564678,Kannada
1564634,NaN,1564695,Urdu
1564634,NaN,1564868,Hindi
1564635,NaN,NaN,NaN
1564639,NaN,NaN,NaN
1564640,NaN,1564650,Hindi
1564640,NaN,1564668,Urdu
1564641,NaN,NaN,NaN
1564643,NaN,NaN,NaN
1564644,NaN,NaN,NaN
1564645,NaN,NaN,NaN
1564649,NaN,1564920,Assamese
1564649,NaN,1564666,Urdu
1564649,NaN,1564702,Marathi
1564649,NaN,1564658,Hindi
1564649,NaN,1564707,Bengali
1564649,NaN,1564672,Gujarati
1564649,NaN,1564698,Tamil
1564649,NaN,1564677,Kannada
1564653,NaN,NaN,NaN
1564662,NaN,1564805,Urdu
1564662,NaN,1564864,Hindi
1564663,NaN,1564725,Urdu
1564663,NaN,1565142,Hindi
1564664,NaN,1564863,Hindi
1564664,NaN,1564691,Urdu
1564670,NaN,1565145,Hindi
1564671,NaN,1564687,Marathi
1564671,NaN,1564717,Hindi
1564674,NaN,1564727,Urdu
1564674,NaN,1564706,Hindi
1564675,NaN,1564649,English
1564676,NaN,NaN,NaN
1564679,NaN,NaN,NaN
1564680,NaN,NaN,NaN
1564682,NaN,NaN,NaN
1564683,NaN,1564726,Urdu
1564683,NaN,1564689,Hindi
1564683,NaN,1564684,Marathi
1564683,NaN,1564708,Bengali
1564685,NaN,NaN,NaN
1564686,NaN,NaN,NaN
1564688,NaN,NaN,NaN
1564690,NaN,1564749,Urdu
1564690,NaN,1564737,Hindi
1564690,NaN,1564765,Marathi
1564692,NaN,NaN,NaN
1564693,NaN,NaN,NaN
1564694,NaN,1564747,Hindi
1564696,NaN,1564697,English
1564700,NaN,1564768,Urdu
1564700,NaN,1564752,Marathi
1564700,NaN,1564724,Hindi
1564701,NaN,NaN,NaN
1564704,NaN,1566104,Assamese
1564704,NaN,1564751,Urdu
1564704,NaN,1564979,Hindi
1564704,NaN,1564808,Marathi
1564704,NaN,1565213,Bengali
1564704,NaN,1564760,Gujarati
1564704,NaN,1575790,Tamil
1564705,NaN,1564916,Assamese
1564705,NaN,1564750,Urdu
1564705,NaN,1564742,Marathi
1564705,NaN,1564836,Bengali
1564705,NaN,1564758,Gujarati
1564705,NaN,1565090,Tamil
1564705,NaN,1564842,Kannada
1564705,NaN,1564994,Malayalam
1564709,NaN,1564786,Urdu
1564709,NaN,1564728,Hindi
1564710,NaN,NaN,NaN
1564720,NaN,1564721,English
1564722,NaN,1564723,Tamil
1564729,NaN,NaN,NaN
1564731,NaN,1564913,Assamese
1564731,NaN,1564771,Urdu
1564731,NaN,1564757,Marathi
1564731,NaN,1564746,Hindi
1564731,NaN,1564838,Bengali
1564731,NaN,1564763,Gujarati
1564731,NaN,1564998,Tamil
1564731,NaN,1564848,Kannada
1564731,NaN,1564995,Malayalam
1564732,NaN,1564802,Marathi
1564732,NaN,1564772,Urdu
1564732,NaN,1564745,Hindi
1564733,NaN,1564789,Urdu
1564733,NaN,1564753,Hindi
1564733,NaN,1564837,Bengali
1564734,NaN,NaN,NaN
1564735,NaN,1568620,Assamese
1564735,NaN,1561889,Hindi
1564735,NaN,1561872,English
1564735,NaN,1562587,Marathi
1564736,NaN,1564791,Urdu
1564736,NaN,1564766,Hindi
1564743,NaN,1564816,Urdu
1564743,NaN,1564811,Hindi
1564744,NaN,1564778,Urdu
1564744,NaN,1564785,Hindi
1564748,NaN,1564817,Urdu
1564748,NaN,1564761,Hindi
1564755,NaN,1564818,Urdu
1564755,NaN,1565147,Hindi
1564756,NaN,1564815,Urdu
1564756,NaN,1564822,Hindi
1564756,NaN,1564795,Marathi
1564759,NaN,1564823,Hindi
1564762,NaN,1564819,Urdu
1564762,NaN,1564820,Hindi
1564764,NaN,1564807,Urdu
1564764,NaN,1564793,Hindi
1564767,NaN,NaN,NaN
1564769,NaN,NaN,NaN
1564770,NaN,NaN,NaN
1564773,NaN,NaN,NaN
1564774,NaN,NaN,NaN
1564775,NaN,NaN,NaN
1564776,NaN,1565214,Kannada
1564777,NaN,NaN,NaN
1564779,NaN,NaN,NaN
1564780,NaN,NaN,NaN
1564781,NaN,1564830,Urdu
1564781,NaN,1565152,Hindi
1564782,NaN,NaN,NaN
1564784,NaN,1564862,Hindi
1564784,NaN,1564829,Urdu
1564787,NaN,1564861,Hindi
1564788,NaN,NaN,NaN
1564790,NaN,1565148,Hindi
1564792,NaN,NaN,NaN
1564794,NaN,NaN,NaN
1564796,NaN,NaN,NaN
1564797,NaN,NaN,NaN
1564798,NaN,NaN,NaN
1564799,NaN,NaN,NaN
1564800,NaN,1565174,Assamese
1564800,NaN,1564828,Urdu
1564800,NaN,1564980,Marathi
1564800,NaN,1564821,Hindi
1564800,NaN,1565844,Bengali
1564800,NaN,1574929,Tamil
